# time[us], force_in[kN], force_out[kN], force_avg[kN]
3.550608252456813716e+02 1.279051195210330338e-01 9.616713364524959173e-02 1.120361265831413128e-01
3.560608557651223691e+02 1.275058916476275450e-01 9.628492089804213672e-02 1.118954062728348409e-01
3.570608862845633666e+02 1.278235888432723844e-01 9.612923952100496661e-02 1.119764141821386755e-01
3.580609168040041368e+02 1.281412860389173625e-01 9.599252421016452042e-02 1.120669051245409414e-01
3.590609473234449069e+02 1.280832091261114025e-01 9.562425375546318440e-02 1.118537314407872935e-01
3.600609778428859045e+02 1.276260303832833787e-01 9.490282108516454040e-02 1.112644257342239595e-01
3.610610083623269020e+02 1.271494894376385687e-01 9.503949838785628879e-02 1.110944939127474218e-01
3.620610388817676721e+02 1.272076536112484169e-01 9.439779731147381059e-02 1.108027254613611068e-01
3.630610694012084423e+02 1.276260012963487678e-01 9.340670632825205655e-02 1.105163538123004052e-01
3.640610999206494398e+02 1.274865585317452032e-01 9.223737613174480543e-02 1.098619673317449974e-01
3.650611304400904373e+02 1.274671381550590010e-01 9.225639921016451361e-02 1.098617686826117573e-01
3.660611609595312075e+02 1.268123233870830924e-01 9.192601337767042358e-02 1.093691683823767580e-01
3.670611914789719776e+02 1.265334960317452129e-01 9.161466012563335148e-02 1.090740780786892822e-01
3.680612219984129752e+02 1.266923397817452668e-01 9.165277279673290922e-02 1.091725562892390811e-01
3.690612525178539727e+02 1.263357339632137644e-01 9.159557053295333540e-02 1.089656522480835499e-01
3.700612830372947428e+02 1.258591833219241674e-01 9.116669608516463075e-02 1.085129397035443921e-01
3.710613135567355130e+02 1.254410683323005926e-01 9.099193461748467104e-02 1.082165014748926318e-01
3.720613440761765105e+02 1.257392772817452209e-01 9.064238317601329420e-02 1.081908302288792645e-01
3.730613745956175080e+02 1.254020918398999485e-01 8.959086873841035081e-02 1.074964802891551496e-01
3.740614051150582782e+02 1.252822536692352884e-01 8.976564921016461085e-02 1.075239514396999496e-01
3.750614356344990483e+02 1.259176383648801523e-01 8.960997733516452846e-02 1.077638078500223473e-01
3.760614661539400458e+02 1.258785940029655270e-01 8.941603125443302325e-02 1.076473126286992821e-01
3.770614966733810434e+02 1.255804335317451947e-01 8.918125491997058729e-02 1.073808442258578910e-01
3.780615271928218135e+02 1.255413406916060237e-01 8.927947747822448377e-02 1.074104090849152537e-01
3.790615577122625837e+02 1.247666586660309412e-01 8.929863358516459959e-02 1.070326461255977635e-01
3.800615882317035812e+02 1.246469368431047248e-01 8.931780869617905738e-02 1.069823727696418980e-01
3.810616187511445787e+02 1.249646340387495641e-01 8.943512084711290056e-02 1.071998774429312323e-01
3.820616492705853489e+02 1.250451466737980410e-01 8.914296171016462822e-02 1.070940541919813416e-01
3.830616797900261190e+02 1.245077170783331633e-01 8.927942996803865661e-02 1.068935735231859030e-01
3.840617103094671165e+02 1.247470055938676992e-01 8.918138794849093942e-02 1.069641967711793262e-01
3.850617408289081141e+02 1.239723817421615748e-01 8.959075471396417412e-02 1.067815682280628675e-01
3.860617713483488842e+02 1.241508397817452924e-01 8.949276970663956610e-02 1.068218047441924223e-01
3.870618018677896544e+02 1.239919960317453357e-01 9.011547621071391845e-02 1.070537361212296201e-01
3.880618323872306519e+02 1.238331522817453650e-01 9.077668496941189435e-02 1.073049186255786297e-01
3.890618629066716494e+02 1.238331522817453650e-01 9.194505546016448760e-02 1.078891038709549333e-01
3.900618934261124195e+02 1.237938267461291819e-01 9.198359572293687836e-02 1.078887112345330301e-01
3.910619239455531897e+02 1.235154647817454376e-01 9.223711957674120276e-02 1.078762921792433271e-01
3.920619544649941872e+02 1.231780951226475185e-01 9.229497748108561606e-02 1.077365363018665673e-01
3.930619849844351847e+02 1.229995498222597877e-01 9.307335586016009243e-02 1.080364528412099401e-01
3.940620155038759549e+02 1.227212460317453485e-01 9.334610233516464628e-02 1.080336741834549974e-01
3.950620460233167250e+02 1.221855810436480450e-01 9.342337290145270867e-02 1.078044769725503838e-01
3.960620765427577226e+02 1.218273463567773607e-01 9.480513064099226062e-02 1.083162384988848037e-01
3.970621070621987201e+02 1.223838278944231611e-01 9.606987079275029762e-02 1.092268493435867294e-01
3.980621375816394902e+02 1.224430391976795152e-01 9.698459390321530205e-02 1.097138165504474017e-01
3.990621681010802604e+02 1.227212460317453485e-01 9.774362613460604865e-02 1.102324360831757055e-01
4.000621986205212579e+02 1.227410057560021917e-01 9.902775044219616629e-02 1.108843780990991790e-01
4.010622291399622554e+02 1.230389335317452898e-01 9.998119435414017098e-02 1.115100639429427304e-01
4.020622596594030256e+02 1.228405315506521378e-01 1.013241362718291100e-01 1.120823339112406170e-01
4.030622901788437957e+02 1.224035585317454211e-01 1.019662364337726584e-01 1.121848974827590328e-01
4.040623206982847933e+02 1.224035585317454211e-01 1.030559680648843873e-01 1.127297632983149112e-01
4.050623512177257908e+02 1.225822104842266419e-01 1.038343559459959653e-01 1.132082832151113105e-01
4.060623817371665609e+02 1.221654431892409409e-01 1.043988054601645010e-01 1.132821243247027210e-01
4.070624122566073311e+02 1.212718246879744832e-01 1.049435477492368790e-01 1.131076862186056742e-01
4.080624427760483286e+02 1.209938020711612133e-01 1.060138477143304087e-01 1.135038248927458110e-01
4.090624732954893261e+02 1.212718052966846455e-01 1.071035793454420126e-01 1.141876923210633221e-01
4.100625038149300963e+02 1.207754076703341922e-01 1.080376391015533816e-01 1.144065233859437869e-01
4.110625343343708664e+02 1.204974335317453571e-01 1.088160269826648485e-01 1.146567302572051028e-01
4.120625648538116366e+02 1.203187137097500997e-01 1.099057586137762443e-01 1.151122361617631651e-01
4.130625953732528615e+02 1.201996317993856700e-01 1.108787957263705076e-01 1.155392137628780957e-01
4.140626258926936316e+02 1.205372244583155922e-01 1.122408937509994653e-01 1.163890591046575218e-01
4.150626564121344018e+02 1.209540596228154130e-01 1.133501330644263450e-01 1.171520963436208790e-01
4.160626869315756267e+02 1.211726382408952057e-01 1.147317007632226576e-01 1.179521695020589317e-01
4.170627174510163968e+02 1.218279571824046476e-01 1.153348900829441748e-01 1.185814236326744042e-01
4.180627479704571670e+02 1.221849120441515224e-01 1.159380603985915165e-01 1.190614862213715264e-01
4.190627784898979371e+02 1.215893958402359115e-01 1.164050855256286432e-01 1.189972406829322704e-01
4.200628090093387073e+02 1.212916522817454185e-01 1.162494231526657318e-01 1.187705377172055821e-01
4.210628395287799322e+02 1.211328085317454478e-01 1.171060508078573675e-01 1.191194296698014077e-01
4.220628700482207023e+02 1.212916522817454185e-01 1.184288484067401309e-01 1.198602503442427747e-01
4.230629005676614725e+02 1.211527912558343911e-01 1.189546246296158544e-01 1.200537079427251297e-01
4.240629310871026973e+02 1.212516674422775276e-01 1.201608512364646802e-01 1.207062593393710970e-01
4.250629616065434675e+02 1.209939668971241611e-01 1.209980377236008070e-01 1.209960023103624771e-01
4.260629921259842376e+02 1.213316759037926379e-01 1.219701151304399822e-01 1.216508955171163031e-01
4.270630226454250078e+02 1.214504960317453891e-01 1.217176269986874754e-01 1.215840615152164322e-01
4.280630531648657779e+02 1.218282771386852287e-01 1.226516772527617705e-01 1.222399771957234926e-01
4.290630836843070028e+02 1.227412869297036246e-01 1.231579933035081981e-01 1.229496401166059183e-01
4.300631142037477730e+02 1.230589841253484223e-01 1.243444556730375489e-01 1.237017198991929856e-01
4.310631447231885431e+02 1.233766813209934282e-01 1.245197967649849941e-01 1.239482390429892111e-01
4.320631752426297680e+02 1.235154647817454376e-01 1.258241984199019448e-01 1.246698316008236912e-01
4.330632057620705382e+02 1.236943882122831795e-01 1.266992410231338462e-01 1.251968146177085128e-01
4.340632362815113083e+02 1.238331522817453650e-01 1.274776194022080034e-01 1.256553858419766911e-01
4.350632668009520785e+02 1.240120951035727920e-01 1.277298889871055221e-01 1.258709920453391640e-01
4.360632973203928486e+02 1.241106222468006948e-01 1.275939148351643848e-01 1.258522685409825259e-01
4.370633278398340735e+02 1.234953463186281436e-01 1.277890201644311385e-01 1.256421832415296480e-01
4.380633583592748437e+02 1.235355929405075465e-01 1.286463034601874056e-01 1.260909482003474691e-01
4.390633888787156138e+02 1.238331522817453650e-01 1.301044005663721248e-01 1.269687764240587380e-01
4.400634193981568387e+02 1.238734473818492582e-01 1.309420051431440801e-01 1.274077262624966622e-01
4.410634499175976089e+02 1.242895262860484740e-01 1.316413835851644454e-01 1.279654549356064597e-01
4.420634804370383790e+02 1.239516621490620724e-01 1.316216193478452756e-01 1.277866407484536670e-01
4.430635109564791492e+02 1.231776006447588973e-01 1.315450329282333852e-01 1.273613167864961482e-01
4.440635414759199193e+02 1.227010596991140595e-01 1.320886159687710004e-01 1.273948378339425369e-01
4.450635719953611442e+02 1.227414420600216466e-01 1.320688137233030635e-01 1.274051278916623620e-01
4.460636025148019144e+02 1.235962876774298336e-01 1.314857117101645156e-01 1.275409996937971746e-01
4.470636330342426845e+02 1.241306243621793232e-01 1.317008188276794778e-01 1.279157215949293935e-01
4.480636635536839094e+02 1.241508397817452924e-01 1.322640710851646084e-01 1.282074554334549643e-01
4.490636940731246796e+02 1.236136040991780011e-01 1.326349070899027760e-01 1.281242555945403816e-01
4.500637245925654497e+02 1.228396007687440616e-01 1.328470780779313909e-01 1.278433394233377263e-01
4.510637551120062199e+02 1.220656168295999044e-01 1.325952645908182181e-01 1.273304407102090474e-01
4.520637856314469900e+02 1.221061349295355924e-01 1.328668993274736698e-01 1.274865171285046173e-01
4.530638161508882149e+02 1.223832849383101051e-01 1.325952835948926156e-01 1.274892842666013604e-01
4.540638466703289851e+02 1.219270272817453010e-01 1.332378588586949908e-01 1.275824430702201528e-01
4.550638771897697552e+02 1.223055937359202872e-01 1.334696705575597886e-01 1.278876321467400379e-01
4.560639077092109801e+02 1.226806406710054392e-01 1.323600511626454590e-01 1.275203459168254561e-01
4.570639382286517503e+02 1.220249339037009634e-01 1.319527273351643881e-01 1.269888306194326688e-01
4.580639687480925204e+02 1.210718423167664037e-01 1.319726436050783491e-01 1.265222429609223764e-01
4.590639992675332905e+02 1.205177652990498394e-01 1.322640710851646084e-01 1.263909181921072378e-01
4.600640297869740607e+02 1.207947795687959874e-01 1.320884639361762924e-01 1.264416217524861330e-01
4.610640603064152856e+02 1.204770823731510510e-01 1.317771106841389428e-01 1.261270965286450108e-01
4.620640908258560557e+02 1.200209022817453342e-01 1.320125901693523784e-01 1.260167462255488702e-01
4.630641213452968259e+02 1.201390049319774195e-01 1.322441073050646954e-01 1.261915561185210644e-01
4.640641518647380508e+02 1.196828345362163232e-01 1.320484793637533572e-01 1.258656569499848332e-01
4.650641823841788209e+02 1.194059172229191557e-01 1.313100570509903586e-01 1.253579871369547571e-01
4.660642129036195911e+02 1.195443710317453251e-01 1.312143525325870641e-01 1.253793617821661877e-01
4.670642434230603612e+02 1.195647803642088114e-01 1.314457081336675714e-01 1.255052442489381914e-01
4.680642739425011314e+02 1.200209022817453342e-01 1.311743679601644341e-01 1.255976351209548980e-01
4.690643044619423563e+02 1.200209022817453342e-01 1.310387168774872213e-01 1.255298095796162916e-01
4.700643349813831264e+02 1.197236532011434346e-01 1.313100095408045176e-01 1.255168313709739691e-01
4.710643655008238966e+02 1.203794860118313631e-01 1.310186960851643379e-01 1.256990910484978574e-01
4.720643960202651215e+02 1.208151210317452984e-01 1.306472044398611643e-01 1.257311627358032313e-01
4.730644265397058916e+02 1.206767447880781469e-01 1.297332034842213766e-01 1.252049741361497548e-01
4.740644570591466618e+02 1.213530838876783619e-01 1.296377175126731396e-01 1.254954007001757577e-01
4.750644875785874319e+02 1.219065403841228107e-01 1.293816661169811810e-01 1.256441032505520028e-01
4.760645180980282021e+02 1.219270272817453010e-01 1.287037052667475423e-01 1.253153662742464147e-01
4.770645486174694270e+02 1.217271709539207158e-01 1.286635211515443078e-01 1.251953460527325257e-01
4.780645791369101971e+02 1.209739647817453662e-01 1.285279460851644906e-01 1.247509554334549353e-01
4.790646096563509673e+02 1.211328085317454478e-01 1.285279460851644906e-01 1.248303773084549761e-01
4.800646401757921922e+02 1.211533439075924146e-01 1.283521488954327272e-01 1.247527464015125709e-01
4.810646706952329623e+02 1.218503638177126230e-01 1.281561978848577421e-01 1.250032808512851756e-01
4.820647012146737325e+02 1.225624022817453918e-01 1.271067548913584755e-01 1.248345785865519336e-01
4.830647317341145026e+02 1.229212187073083357e-01 1.266195759434780854e-01 1.247703973253932175e-01
4.840647622535552728e+02 1.235360389401717607e-01 1.263485398351644751e-01 1.249422893876681179e-01
4.850647927729964977e+02 1.238125684276740468e-01 1.261525223103292515e-01 1.249825453690016491e-01
4.860648232924372678e+02 1.234948712320292491e-01 1.255096334793001922e-01 1.245022523556647276e-01
4.870648538118780380e+02 1.232389837724673920e-01 1.247514374271807003e-01 1.239952105998240461e-01
4.880648843313192629e+02 1.238743781637573343e-01 1.239730590481060990e-01 1.239237186059317097e-01
4.890649148507600330e+02 1.239507507584436813e-01 1.235464460851645602e-01 1.237485984218041207e-01
4.900649453702008032e+02 1.236743085317453944e-01 1.233301132048540971e-01 1.235022108682997388e-01
4.910649758896415733e+02 1.236743085317453944e-01 1.222403815737426874e-01 1.229573450527440409e-01
4.920650064090823435e+02 1.238744557289160608e-01 1.216581442459867130e-01 1.227662999874513938e-01
4.930650369285235683e+02 1.239713346125149995e-01 1.211708702777345159e-01 1.225711024451247577e-01
4.940650674479643385e+02 1.241715108966204711e-01 1.207038356486601488e-01 1.224376732726403100e-01
4.950650979674051086e+02 1.243303643422652843e-01 1.201013969898752642e-01 1.222158806660702812e-01
4.960651284868463335e+02 1.246480615379104290e-01 1.198103210851644146e-01 1.222291913115374218e-01
4.970651590062871037e+02 1.243857264745059921e-01 1.199862798095281957e-01 1.221860031420170939e-01
4.980651895257278738e+02 1.238538621792000111e-01 1.199051039059619711e-01 1.218794830425809911e-01
4.990652200451686440e+02 1.236535889386458781e-01 1.191673277317265717e-01 1.214104583351862249e-01
5.000652505646094141e+02 1.236950378204897255e-01 1.186596718937392020e-01 1.211773548571144637e-01
5.010652810840506390e+02 1.238746302505240315e-01 1.179422585851645916e-01 1.209084444178443185e-01
5.020653116034914092e+02 1.244477786017111343e-01 1.175699117565159740e-01 1.210088451791135611e-01
5.030653421229321793e+02 1.241093230303872558e-01 1.171638992101645266e-01 1.206366111202758912e-01
5.040653726423734042e+02 1.235154647817454099e-01 1.167711420056688210e-01 1.201433033937071154e-01
5.050654031618141744e+02 1.236535307647765314e-01 1.154311457195034557e-01 1.195423382421400005e-01
5.060654336812549445e+02 1.233566210317454392e-01 1.156275528278627313e-01 1.194920869298040922e-01
5.070654642006957147e+02 1.231353858069697965e-01 1.157220885956938561e-01 1.194287372013318194e-01
5.080654947201364848e+02 1.222031010739385859e-01 1.151197734633920000e-01 1.186614372686652930e-01
5.090655252395777097e+02 1.219478438312936175e-01 1.144766755875449432e-01 1.182122597094192873e-01
5.100655557590184799e+02 1.219062010365521004e-01 1.141653128334706307e-01 1.180357569350113656e-01
5.110655862784592500e+02 1.221275429134213997e-01 1.133869344543965291e-01 1.177572386839089713e-01
5.120656167979004749e+02 1.223827128952623688e-01 1.127846573302432043e-01 1.175836851127527866e-01
5.130656473173412451e+02 1.224244138638731355e-01 1.122767544392891392e-01 1.173505841515811443e-01
